id,session,datetime,value
410,27,2025-09-22 19:35:15.183034,80.97
411,27,2025-09-22 19:35:30.928075,98.94
412,27,2025-09-22 19:35:46.688381,109.05
413,27,2025-09-22 19:36:02.4364,112.32
414,27,2025-09-22 19:36:18.191949,103.57
415,27,2025-09-22 19:36:33.956016,128.78
416,27,2025-09-22 19:36:49.685331,81.69
417,27,2025-09-22 19:37:05.454647,79.50
418,27,2025-09-22 19:37:21.20444,83.10
419,27,2025-09-22 19:37:36.958119,75.56
420,27,2025-09-22 19:37:52.717037,76.96
421,27,2025-09-22 19:38:08.483795,84.50
422,27,2025-09-22 19:38:24.226349,77.65
423,27,2025-09-22 19:38:39.992461,79.49
424,27,2025-09-22 19:38:55.751478,84.67
425,27,2025-09-22 19:39:11.503832,91.19
426,27,2025-09-22 19:39:27.25842,93.42
427,27,2025-09-22 19:39:43.023998,101.26
428,27,2025-09-22 19:39:58.775736,106.66
429,27,2025-09-22 19:40:14.54632,102.71
430,27,2025-09-22 19:40:30.282297,106.53
431,27,2025-09-22 19:40:46.050611,101.35
432,27,2025-09-22 19:41:01.807257,102.72
433,27,2025-09-22 19:41:17.55178,104.61
434,27,2025-09-22 19:41:33.307608,95.62
435,27,2025-09-22 19:41:49.074826,102.50
436,27,2025-09-22 19:42:04.831542,110.23
437,27,2025-09-22 19:42:20.593992,352.31
438,27,2025-09-22 19:42:36.359788,355.35
439,27,2025-09-22 19:42:52.121487,370.63
440,27,2025-09-22 19:43:07.883022,360.90
441,27,2025-09-22 19:43:23.655919,109.77
442,27,2025-09-22 19:43:39.418351,144.51
443,27,2025-09-22 19:43:55.195318,146.27
444,27,2025-09-22 19:44:10.946438,153.28
445,27,2025-09-22 19:44:26.719525,155.23
446,27,2025-09-22 19:44:42.488085,155.72
447,27,2025-09-22 19:44:58.260111,145.54
448,27,2025-09-22 19:45:14.033868,143.97
449,27,2025-09-22 19:45:29.796478,142.89
450,27,2025-09-22 19:45:45.550751,143.96
451,27,2025-09-22 19:46:01.307668,143.07
452,27,2025-09-22 19:46:17.074948,112.62
453,27,2025-09-22 19:46:32.869557,102.89
454,27,2025-09-22 19:46:48.608989,99.23
455,27,2025-09-22 19:47:04.375389,94.88
456,27,2025-09-22 19:47:20.13153,89.32
457,27,2025-09-22 19:47:35.883879,85.86
458,27,2025-09-22 19:47:51.660154,82.64
459,27,2025-09-22 19:48:07.416697,79.70
460,27,2025-09-22 19:48:23.222003,79.23
461,27,2025-09-22 19:48:38.973823,79.26
462,27,2025-09-22 19:48:54.71923,79.34
463,27,2025-09-22 19:49:10.446153,81.64
464,27,2025-09-22 19:49:26.203403,79.32
465,27,2025-09-22 19:49:41.958801,78.64
466,27,2025-09-22 19:49:57.727743,78.89
467,27,2025-09-22 19:50:13.46053,89.53
468,27,2025-09-22 19:50:29.228015,90.74
469,27,2025-09-22 19:50:44.987041,87.17
470,27,2025-09-22 19:51:00.74478,98.21
471,27,2025-09-22 19:51:16.507734,90.28
472,27,2025-09-22 19:51:32.263384,105.42
473,27,2025-09-22 19:51:48.029307,92.31
474,27,2025-09-22 19:52:03.784152,85.26
475,27,2025-09-22 19:52:19.535911,82.59
476,27,2025-09-22 19:52:35.290616,79.30
477,27,2025-09-22 19:52:51.05683,80.71
478,27,2025-09-22 19:53:06.799676,94.12
479,27,2025-09-22 19:53:22.551989,81.53
480,27,2025-09-22 19:53:38.311763,89.17
481,27,2025-09-22 19:53:54.069323,103.04
482,27,2025-09-22 19:54:09.834884,140.19
483,27,2025-09-22 19:54:25.587359,119.35
484,27,2025-09-22 19:54:41.339798,109.82
485,27,2025-09-22 19:54:57.111206,101.87
486,27,2025-09-22 19:55:12.86358,113.87
487,27,2025-09-22 19:55:28.619449,101.80
488,27,2025-09-22 19:55:44.368945,104.34
489,28,2025-09-27 21:11:28.136678,78.95
490,28,2025-09-27 21:11:43.952339,77.84
491,28,2025-09-27 21:11:59.73571,76.61
492,28,2025-09-27 21:12:15.517289,75.50
493,28,2025-09-27 21:12:31.258291,74.43
494,28,2025-09-27 21:12:47.06604,73.30
495,28,2025-09-27 21:13:02.836893,72.17
496,28,2025-09-27 21:13:18.654731,71.24
497,28,2025-09-27 21:13:34.378883,70.13
498,28,2025-09-27 21:13:50.163664,69.21
499,28,2025-09-27 21:14:05.980427,68.33
500,28,2025-09-27 21:14:21.721976,67.41
501,28,2025-09-27 21:14:37.514645,69.72
502,28,2025-09-27 21:14:53.283832,71.25
503,28,2025-09-27 21:15:09.061076,73.53
504,28,2025-09-27 21:15:24.84097,75.70
505,28,2025-09-27 21:15:40.632573,77.24
506,28,2025-09-27 21:15:56.392993,79.03
507,28,2025-09-27 21:16:12.192584,80.94
508,28,2025-09-27 21:16:27.932709,82.47
509,28,2025-09-27 21:16:43.740086,83.93
510,28,2025-09-27 21:16:59.508235,85.32
511,28,2025-09-27 21:17:15.273072,87.02
512,28,2025-09-27 21:17:31.050113,88.78
513,28,2025-09-27 21:17:46.861823,87.86
514,28,2025-09-27 21:18:02.648178,87.01
515,28,2025-09-27 21:18:18.391728,86.84
516,28,2025-09-27 21:18:34.196523,87.60
517,28,2025-09-27 21:18:49.973165,87.93
518,28,2025-09-27 21:19:05.75267,87.97
519,28,2025-09-27 21:19:21.543295,88.05
520,28,2025-09-27 21:19:37.325618,88.46
521,28,2025-09-27 21:19:53.110679,88.34
522,28,2025-09-27 21:20:08.900909,88.80
523,28,2025-09-27 21:20:24.673806,89.35
524,28,2025-09-27 21:20:40.447888,86.62
525,29,2025-09-27 21:25:00.801449,113.34
526,29,2025-09-27 21:25:16.59153,117.81
527,29,2025-09-27 21:25:32.378834,121.67
528,29,2025-09-27 21:25:48.160788,131.59
529,29,2025-09-27 21:26:03.924796,105.63
530,29,2025-09-27 21:26:19.731487,108.41
531,29,2025-09-27 21:26:35.510351,130.29
532,29,2025-09-27 21:26:51.305502,109.62
533,29,2025-09-27 21:27:07.083065,90.64
534,29,2025-09-27 21:27:22.875651,93.22
535,29,2025-09-27 21:27:38.651744,96.67
536,29,2025-09-27 21:27:54.452174,102.77
537,29,2025-09-27 21:28:10.24816,99.72
538,29,2025-09-27 21:28:26.010724,101.68
539,29,2025-09-27 21:28:41.810356,100.85
540,29,2025-09-27 21:28:57.594588,99.96
541,29,2025-09-27 21:29:13.401093,110.17
542,29,2025-09-27 21:29:29.172204,122.53
543,29,2025-09-27 21:29:44.974462,128.29
544,29,2025-09-27 21:30:00.784258,120.61
545,29,2025-09-27 21:30:16.536282,118.34
546,29,2025-09-27 21:30:32.339553,111.14
547,29,2025-09-27 21:30:48.120873,128.77
548,29,2025-09-27 21:31:03.917574,129.59
549,29,2025-09-27 21:31:19.719743,128.77
550,29,2025-09-27 21:31:35.502213,130.04
551,29,2025-09-27 21:31:51.297305,107.35
552,29,2025-09-27 21:32:07.078401,115.96
553,29,2025-09-27 21:32:22.868076,112.60
554,29,2025-09-27 21:32:38.672904,109.91
555,29,2025-09-27 21:32:54.460355,109.72
556,29,2025-09-27 21:33:10.250887,110.41
557,29,2025-09-27 21:33:26.038624,103.83
558,29,2025-09-27 21:33:41.831014,110.03
559,29,2025-09-27 21:33:57.621769,109.40
560,29,2025-09-27 21:34:13.405006,105.26
561,29,2025-09-27 21:34:29.196966,109.86
562,29,2025-09-27 21:34:45.005928,112.09
563,29,2025-09-27 21:35:00.803995,111.43
564,29,2025-09-27 21:35:16.573536,110.32
565,29,2025-09-27 21:35:32.38287,108.93
566,29,2025-09-27 21:35:48.180667,91.48
567,29,2025-09-27 21:36:03.979529,96.07
568,30,2025-09-28 20:25:59.894285,113.85
569,30,2025-09-28 20:26:15.676197,102.45
570,30,2025-09-28 20:26:31.475225,100.97
571,30,2025-09-28 20:26:47.23795,99.99
572,30,2025-09-28 20:27:03.021169,98.30
573,30,2025-09-28 20:27:18.796789,96.48
574,30,2025-09-28 20:27:34.580278,96.15
575,30,2025-09-28 20:27:50.372254,131.93
576,30,2025-09-28 20:28:06.15712,117.75
577,30,2025-09-28 20:28:21.922192,115.45
578,30,2025-09-28 20:28:37.71763,124.86
579,30,2025-09-28 20:28:53.484791,126.26
580,30,2025-09-28 20:29:09.301341,125.08
581,30,2025-09-28 20:29:25.063387,132.96
582,30,2025-09-28 20:29:40.854131,134.83
583,30,2025-09-28 20:29:56.638748,125.47
584,30,2025-09-28 20:30:12.414081,130.23
585,30,2025-09-28 20:30:28.213971,133.21
586,30,2025-09-28 20:30:43.987201,132.94
587,30,2025-09-28 20:30:59.779304,161.88
588,31,2025-09-28 20:31:49.509102,136.75
589,31,2025-09-28 20:32:05.3014,132.15
590,31,2025-09-28 20:32:21.079111,121.09
591,31,2025-09-28 20:32:36.873311,121.94
592,31,2025-09-28 20:32:52.685911,119.61
593,31,2025-09-28 20:33:08.458373,117.74
594,31,2025-09-28 20:33:24.269793,122.01
595,31,2025-09-28 20:33:40.046903,124.31
596,31,2025-09-28 20:33:55.816972,107.20
597,31,2025-09-28 20:34:11.601427,102.55
598,31,2025-09-28 20:34:27.386126,101.32
599,31,2025-09-28 20:34:43.177399,100.30
600,31,2025-09-28 20:34:58.956694,86.76
601,31,2025-09-28 20:35:14.777719,90.56
602,31,2025-09-28 20:35:30.537065,108.65
603,31,2025-09-28 20:35:46.313335,93.74
604,31,2025-09-28 20:36:02.116149,92.66
605,31,2025-09-28 20:36:17.906428,99.97
606,31,2025-09-28 20:36:33.69361,104.00
607,31,2025-09-28 20:36:49.536797,115.04
608,31,2025-09-28 20:37:05.379566,121.46
609,31,2025-09-28 20:37:21.113525,98.59
610,31,2025-09-28 20:37:36.959985,124.25
611,31,2025-09-28 20:37:52.719115,90.93
612,31,2025-09-28 20:38:08.461834,99.06
613,31,2025-09-28 20:38:24.288235,96.60
614,31,2025-09-28 20:38:39.589177,83.42
615,31,2025-09-28 20:38:54.313824,80.81
616,31,2025-09-28 20:39:10.07917,77.85
617,31,2025-09-28 20:39:25.877228,81.17
618,31,2025-09-28 20:39:41.668609,83.40
619,31,2025-09-28 20:39:57.477798,82.28
620,31,2025-09-28 20:40:13.257608,85.87
621,31,2025-09-28 20:40:29.044938,80.99
622,31,2025-09-28 20:40:44.857202,75.82
623,31,2025-09-28 20:41:00.634983,80.00
624,32,2025-10-01 19:00:42.930314,78.23
625,33,2025-10-01 19:13:19.485997,79.70
626,34,2025-10-01 19:18:03.529706,78.79
627,34,2025-10-01 19:18:19.244684,80.79
628,34,2025-10-01 19:18:35.030019,82.10
629,34,2025-10-01 19:18:51.798563,80.90
630,34,2025-10-01 19:19:06.587296,82.91
631,34,2025-10-01 19:19:22.343129,81.10
632,34,2025-10-01 19:19:38.188423,82.22
633,34,2025-10-01 19:19:53.880676,85.14
634,34,2025-10-01 19:20:09.675,81.20
635,34,2025-10-01 19:20:25.425255,81.64
636,34,2025-10-01 19:20:41.197054,81.73
637,34,2025-10-01 19:20:56.966217,82.16
638,34,2025-10-01 19:21:12.74644,83.49
639,34,2025-10-01 19:21:28.520018,84.46
640,34,2025-10-01 19:21:44.281861,85.33
641,34,2025-10-01 19:22:00.071644,86.22
642,34,2025-10-01 19:22:15.830144,88.56
643,34,2025-10-01 19:22:31.597701,90.72
644,34,2025-10-01 19:22:47.365355,92.47
645,34,2025-10-01 19:23:03.184785,92.25
646,34,2025-10-01 19:23:18.961421,90.59
647,34,2025-10-01 19:23:34.730131,89.53
648,34,2025-10-01 19:23:50.479861,92.79
649,34,2025-10-01 19:24:06.239015,91.50
650,34,2025-10-01 19:24:22.017353,93.72
651,34,2025-10-01 19:24:37.793569,94.13
652,34,2025-10-01 19:24:53.57728,94.70
653,34,2025-10-01 19:25:09.351395,94.45
654,34,2025-10-01 19:25:25.120191,94.68
655,34,2025-10-01 19:25:40.904,95.11
656,34,2025-10-01 19:25:56.672205,79.86
657,34,2025-10-01 19:26:12.458956,95.73
658,34,2025-10-01 19:26:28.229534,89.52
659,34,2025-10-01 19:26:44.057693,94.60
660,34,2025-10-01 19:26:59.793408,94.44
661,34,2025-10-01 19:27:15.636678,94.66
662,34,2025-10-01 19:27:31.360166,94.56
663,34,2025-10-01 19:27:47.221053,94.99
664,34,2025-10-01 19:28:02.913316,93.27
665,34,2025-10-01 19:28:18.675767,93.35
666,35,2025-10-01 19:40:52.646206,335.83
667,35,2025-10-01 19:41:08.365477,133.50
668,35,2025-10-01 19:41:24.111303,135.73
669,35,2025-10-01 19:41:39.895043,128.65
670,35,2025-10-01 19:41:55.67378,126.94
671,35,2025-10-01 19:42:11.431797,124.25
672,35,2025-10-01 19:42:27.277652,121.85
673,35,2025-10-01 19:42:42.989897,119.63
674,35,2025-10-01 19:42:58.833507,116.85
675,35,2025-10-01 19:43:14.561685,115.13
676,35,2025-10-01 19:43:30.330173,112.86
677,35,2025-10-01 19:43:46.132885,106.27
678,35,2025-10-01 19:44:01.91597,112.23
679,35,2025-10-01 19:44:17.66361,109.21
680,35,2025-10-01 19:44:33.433952,109.21
681,35,2025-10-01 19:44:49.234981,107.00
682,35,2025-10-01 19:45:05.000632,111.58
683,35,2025-10-01 19:45:20.76985,114.42
684,35,2025-10-01 19:45:36.567371,113.45
685,35,2025-10-01 19:45:52.397045,112.25
686,35,2025-10-01 19:46:08.109329,106.11
687,35,2025-10-01 19:46:23.876631,103.79
688,35,2025-10-01 19:46:39.666519,101.52
689,35,2025-10-01 19:46:55.466703,95.15
690,35,2025-10-01 19:47:11.220719,91.99
691,35,2025-10-01 19:47:27.033792,97.62
692,35,2025-10-01 19:47:42.77993,100.90
693,35,2025-10-01 19:47:58.558525,100.99
694,35,2025-10-01 19:48:14.348535,100.22
695,35,2025-10-01 19:48:30.176001,100.86
696,35,2025-10-01 19:48:45.907706,101.36
697,35,2025-10-01 19:49:01.692287,101.17
698,35,2025-10-01 19:49:17.479137,102.67
699,35,2025-10-01 19:49:33.232596,102.47
700,35,2025-10-01 19:49:49.017864,101.11
701,35,2025-10-01 19:50:04.808252,103.25
702,35,2025-10-01 19:50:20.583625,103.32
703,35,2025-10-01 19:50:36.379829,94.02
704,35,2025-10-01 19:50:52.165261,100.51
705,35,2025-10-01 19:51:07.934332,98.59
706,35,2025-10-01 19:51:23.709445,253.36
707,35,2025-10-01 19:51:39.480961,247.59
708,36,2025-10-03 23:55:26.491404,131.71
709,36,2025-10-03 23:55:42.265176,128.99
710,36,2025-10-03 23:55:58.014213,125.94
711,36,2025-10-03 23:56:13.797291,123.69
712,36,2025-10-03 23:56:29.540393,121.40
713,36,2025-10-03 23:56:45.3154,125.91
714,36,2025-10-03 23:57:01.086694,130.93
715,36,2025-10-03 23:57:16.889271,137.69
716,36,2025-10-03 23:57:32.635264,144.06
717,36,2025-10-03 23:57:48.392949,149.69
718,36,2025-10-03 23:58:04.157929,154.63
719,36,2025-10-03 23:58:19.936878,159.19
720,36,2025-10-03 23:58:35.758595,159.63
721,36,2025-10-03 23:58:51.513648,133.30
722,36,2025-10-03 23:59:07.251235,128.92
723,36,2025-10-03 23:59:23.046044,313.10
724,36,2025-10-03 23:59:38.811873,304.00
725,36,2025-10-03 23:59:54.618923,295.15
726,36,2025-10-04 00:00:10.386752,301.83
727,36,2025-10-04 00:00:26.188717,84.92
728,36,2025-10-04 00:00:41.96788,86.77
729,36,2025-10-04 00:00:57.721092,82.18
730,36,2025-10-04 00:01:13.491934,88.81
731,36,2025-10-04 00:01:29.293104,105.80
732,36,2025-10-04 00:01:45.071967,109.87
733,36,2025-10-04 00:02:00.856227,113.61
734,36,2025-10-04 00:02:16.628357,116.80
735,36,2025-10-04 00:02:32.424631,119.30
736,36,2025-10-04 00:02:48.196922,121.40
737,36,2025-10-04 00:03:03.991085,123.78
738,36,2025-10-04 00:03:19.760031,125.34
739,36,2025-10-04 00:03:35.54342,127.58
740,36,2025-10-04 00:03:51.575859,129.12
741,36,2025-10-04 00:04:06.085103,130.44
742,36,2025-10-04 00:04:21.876128,132.35
743,36,2025-10-04 00:04:37.660543,133.27
744,36,2025-10-04 00:04:53.452523,134.62
745,36,2025-10-04 00:05:09.232219,136.20
746,36,2025-10-04 00:05:25.007917,130.13
747,36,2025-10-04 00:05:40.830264,132.11
748,36,2025-10-04 00:05:56.583023,140.07
749,36,2025-10-04 00:06:12.367897,139.71
750,36,2025-10-04 00:06:28.153618,140.90
751,36,2025-10-04 00:06:43.91552,141.71
752,36,2025-10-04 00:06:59.713012,142.37
753,36,2025-10-04 00:07:15.503959,141.71
754,36,2025-10-04 00:07:31.367306,142.37
755,36,2025-10-04 00:07:47.100751,141.58
756,36,2025-10-04 00:08:02.865355,134.78
757,36,2025-10-04 00:08:18.665551,137.57
758,36,2025-10-04 00:08:34.450567,138.26
759,36,2025-10-04 00:08:50.25947,137.53
760,36,2025-10-04 00:09:06.031648,139.46
761,36,2025-10-04 00:09:21.803003,137.54
762,36,2025-10-04 00:09:37.583904,135.79
763,36,2025-10-04 00:09:53.367185,136.30
764,36,2025-10-04 00:10:09.180791,134.70
765,36,2025-10-04 00:10:24.959722,133.04
766,36,2025-10-04 00:10:40.744049,133.36
767,36,2025-10-04 00:10:56.54975,132.22
768,36,2025-10-04 00:11:12.329698,130.45
769,36,2025-10-04 00:11:28.127845,131.30
770,36,2025-10-04 00:11:43.921623,130.50
771,36,2025-10-04 00:11:59.689184,127.75
772,36,2025-10-04 00:12:15.484693,125.99
773,36,2025-10-04 00:12:31.291797,125.82
774,36,2025-10-04 00:12:47.058786,126.14
775,36,2025-10-04 00:13:02.843467,128.86
776,36,2025-10-04 00:13:18.632876,133.38
777,36,2025-10-04 00:13:34.416419,136.04
778,36,2025-10-04 00:13:50.219965,138.90
779,36,2025-10-04 00:14:06.008404,140.61
780,36,2025-10-04 00:14:21.780498,139.45
781,36,2025-10-04 00:14:37.575122,137.33
782,36,2025-10-04 00:14:53.364537,138.25
783,36,2025-10-04 00:15:09.172296,140.00
784,36,2025-10-04 00:15:24.940531,138.96
785,36,2025-10-04 00:15:40.766379,138.92
786,36,2025-10-04 00:15:56.534296,140.45
787,36,2025-10-04 00:16:12.337723,119.61
788,36,2025-10-04 00:16:28.122041,128.97
789,36,2025-10-04 00:16:43.916535,120.46
790,36,2025-10-04 00:16:59.709873,138.86
791,36,2025-10-04 00:17:15.479428,138.43
792,36,2025-10-04 00:17:31.286202,139.93
793,36,2025-10-04 00:17:47.064008,137.69
794,36,2025-10-04 00:18:02.861113,137.96
795,36,2025-10-04 00:18:18.656056,137.84
796,36,2025-10-04 00:18:34.447394,135.83
797,36,2025-10-04 00:18:50.217222,135.68
798,36,2025-10-04 00:19:06.011842,131.81
799,36,2025-10-04 00:19:21.794993,132.47
800,36,2025-10-04 00:19:37.580507,124.96
801,36,2025-10-04 00:19:53.378136,126.89
802,36,2025-10-04 00:20:09.180123,126.97
803,36,2025-10-04 00:20:24.978749,127.84
804,36,2025-10-04 00:20:40.764712,108.52
805,36,2025-10-04 00:20:56.543281,127.49
806,36,2025-10-04 00:21:12.343762,129.60
807,36,2025-10-04 00:21:28.140842,110.72
808,37,2025-10-06 14:18:48.310557,25.81
809,37,2025-10-06 14:19:04.098366,25.88
810,37,2025-10-06 14:19:20.367172,25.74
811,37,2025-10-06 14:19:35.66118,26.02
812,38,2025-10-06 14:21:48.277266,26.18
813,38,2025-10-06 14:22:04.090343,26.92
814,38,2025-10-06 14:22:20.406812,26.17
815,38,2025-10-06 14:22:35.621914,25.85
816,39,2025-09-23 12:06:31.590766,26.54
